,Unnamed: 0,backers,creater_link,end_date,funded,language,max_price,min_price,num_comments,num_contributions,num_news,number_rewards,percentage_fund,pro_link,short_des,status,subcategory,target,thumbnail_type,title
94,94,112,https://www.kisskissbankbank.com/en/users/swapbook--2,08/05/2017,"€5,415",fr,1000.0,5.0,15.0,112.0,0.0,11.0,108.0,https://www.kisskissbankbank.com/en/projects/swapbook-l-appli-d-achat-vente-de-livres-entre-etudiants,"Contribuez au lancement de notre application créée par des étudiants, pour des étudiants !",Successful,,"Out of €5,000",gif,"Swapbook, l'appli d'achat/vente de livres entre étudiants !"
95,95,24,https://www.kisskissbankbank.com/en/users/camayos,08/05/2017,"€5,780",fr,250.0,10.0,1.0,24.0,5.0,5.0,100.0,https://www.kisskissbankbank.com/en/projects/chocolat-camayos,Développer un village du Cameroun en transformant localement les fèves de cacao en un chocolat unique pour le plaisir des gourmands.      ,Successful,,"Out of €5,760",jpg,Chocolat Camayos
96,96,52,https://www.kisskissbankbank.com/en/users/olympiens-grecs,08/05/2017,"€3,530",fr,2000.0,5.0,11.0,52.0,3.0,8.0,141.0,https://www.kisskissbankbank.com/en/projects/persee-la-palpitante-epopee-pipee-perpetuelle,"Une comédie épique : Humour, mythologie grecque et musique jouée en live ! L'authentique mythe de Persée, le fils de Zeus... enfin, presque.",Successful,,"Out of €2,500",png,PERSÉE - La Palpitante Épopée Pipée Perpétuelle
97,97,41,https://www.kisskissbankbank.com/en/users/bobi-lux,08/04/2017,"€4,101",fr,1000.0,10.0,7.0,41.0,0.0,7.0,102.0,https://www.kisskissbankbank.com/en/projects/plein-noir-court-metrage,On a besoin de vous pour la postprod de PLEIN NOIR tourné en 16 mm ! L'histoire d'un groupe de jeunes amis qui partent à la reconquête du soleil.,Successful,,"Out of €4,000",jpg,PLEIN NOIR - Court métrage
98,98,431,https://www.kisskissbankbank.com/en/users/letterin,08/04/2017,"€24,570",fr,1000.0,1.0,51.0,431.0,7.0,11.0,189.0,https://www.kisskissbankbank.com/en/projects/letterin,"Financez les initiales des villes avec leur architecture en 3D à l'intérieur.
Découvrez ce que ça donne avec le Havre.",Successful,,"Out of €13,000",jpg,LetterIN
99,99,40,https://www.kisskissbankbank.com/en/users/vivowc,08/04/2017,"€3,510",fr,500.0,5.0,10.0,40.0,4.0,12.0,100.0,https://www.kisskissbankbank.com/en/projects/vivo-pour-en-finir-avec-la-brosse-a-toilettes,"VIVO, la façon la plus rapide et hygiénique de nettoyer vos toilettes !",Successful,,"Out of €3,500",png,"VIVO, pour en finir avec la brosse à toilettes !"
100,100,83,https://www.kisskissbankbank.com/en/users/le-monde-de-doudou,08/04/2017,"€8,895",fr,1000.0,15.0,11.0,83.0,4.0,8.0,104.0,https://www.kisskissbankbank.com/en/projects/la-fantastique-histoire-de-mon-premier-doudou,"Aidez nous à créer le cadeau de naissance idéal
Son premier doudou+un livre racontant sa fantastique histoire pleine d'amour dans un joli coffret",Successful,,"Out of €8,500",jpg,La fantastique histoire de mon premier doudou
101,101,112,https://www.kisskissbankbank.com/en/users/les-enfants-sont-formidables,08/04/2017,"€6,200",fr,200.0,10.0,27.0,112.0,10.0,10.0,124.0,https://www.kisskissbankbank.com/en/projects/l-horloge-formidable,"L'Horloge Formidable, l'outil ingénieux pour aider les enfants à se repérer dans le temps. Rejoignez-nous pour remettre les pendules à l'heure !",Successful,,"Out of €5,000",jpg,L'horloge Formidable
102,102,377,https://www.kisskissbankbank.com/en/users/sanosi-productions,08/04/2017,"€16,799",en,10000.0,10.0,71.0,377.0,17.0,11.0,111.0,https://www.kisskissbankbank.com/en/projects/a-tous-vents-un-film-de-michel-toesca-to-the-four-winds-a-film-by-michel-toesca,"Help us to tell the story of the inhabitants of the Roya valley, refugees – and their shared adventure.
",Successful,,"Out of €15,000",jpg,"À TOUS VENTS, un film de Michel Toesca / TO THE FOUR WINDS, a film by Michel Toesca"
103,103,55,https://www.kisskissbankbank.com/en/users/luperca,08/04/2017,"€4,045",fr,500.0,10.0,14.0,55.0,12.0,7.0,192.0,https://www.kisskissbankbank.com/en/projects/duo-luperca-crepuscule,Pour leur premier enregistrement discographique Aurélienne Brauner et Lorène de Ratuld ont choisi un programme de musique française.,Successful,,"Out of €2,100",jpg,Duo Luperca - Crépuscule
104,104,115,https://www.kisskissbankbank.com/en/users/alexis-pazoumian,08/04/2017,"€7,890",en,2000.0,5.0,27.0,115.0,0.0,14.0,131.0,https://www.kisskissbankbank.com/en/projects/faubourg-treme,"Assist me in financing my first book, a reflexion about African American’s daily life in New Orleans.",Successful,,"Out of €6,000",jpg,FAUBOURG TREME
105,105,50,https://www.kisskissbankbank.com/en/users/compagnie-de-l-astrolabe,08/03/2017,"€3,355",fr,4000.0,5.0,1.0,50.0,0.0,10.0,111.0,https://www.kisskissbankbank.com/en/projects/la-compagnie-de-l-astrolabe-presente-a-avignon-debrayage-de-remi-de-vos,Une nouvelle fois la Cie de l'Astrolabe participe au festival d'Avignon avec sa dernière création : Débrayage  de Rémi De Vos !,Successful,,"Out of €3,000",png,"La Compagnie de l' Astrolabe présente à Avignon ""DÉBRAYAGE"" de Rémi De Vos"
106,106,111,https://www.kisskissbankbank.com/en/users/belesa,08/03/2017,"€9,182",fr,500.0,5.0,10.0,111.0,10.0,10.0,102.0,https://www.kisskissbankbank.com/en/projects/belesa-cosmetiques-naturels-et-authentiques,"Soutenez BELESA et permettez nous de participer au MIF (le salon Made In France) à Paris ! 
belesa.fr",Successful,,"Out of €9,000",jpg,BELESA cosmétiques naturels et authentiques
107,107,92,https://www.kisskissbankbank.com/en/users/florian--18,08/03/2017,"€3,820",fr,1500.0,5.0,47.0,92.0,2.0,16.0,152.0,https://www.kisskissbankbank.com/en/projects/au-dela-du-ring,"Filiation, entourage, concessions, résilience... quand l'engagement dépasse le ring. Un documentaire qui s'appuie sur l'histoire ""des CARBONE"". ",Successful,,"Out of €2,500",jpg,"""Au-delà du ring"""
108,108,64,https://www.kisskissbankbank.com/en/users/bau99,08/03/2017,"€4,182",fr,200.0,5.0,11.0,64.0,0.0,8.0,104.0,https://www.kisskissbankbank.com/en/projects/a-la-rencontre-d-une-tribu-amazonienne,"Holà a todos !
Nous sommes dix jeunes scouts de 17-24ans préparant un projet de solidarité internationale.
Prêt à découvrir une nouvelle culture?",Successful,,"Out of €4,000",png,Les Aînés en Amazonie
109,109,80,https://www.kisskissbankbank.com/en/users/label-d-oc,08/03/2017,"€7,035",fr,600.0,5.0,14.0,80.0,0.0,8.0,100.0,https://www.kisskissbankbank.com/en/projects/7-e-le-local-en-bocal,"Soutenez le projet de vente en ligne des produits 7/e par LABEL D’OC, concept novateur de conserverie Occitane 100% producteurs, 0% gaspillage! ",Successful,,"Out of €7,000",gif,7/e le local en bocal !
110,110,21,https://www.kisskissbankbank.com/en/users/afji,08/02/2017,"€6,000",fr,250.0,5.0,8.0,21.0,0.0,6.0,100.0,https://www.kisskissbankbank.com/en/projects/festival-du-journal-intime,"Le premier festival du Journal Intime à Paris les 15,16 et 17 septembre 2017 -
Mairie du 4ème arrondissement ",Successful,,"Out of €6,000",jpg,Festival du Journal Intime
111,111,197,https://www.kisskissbankbank.com/en/users/patrick-gabarrou,08/02/2017,"€35,135",en,4000.0,10.0,58.0,197.0,11.0,12.0,100.0,https://www.kisskissbankbank.com/en/projects/trois-petits-pas,"An ode to mountains and how much humanity and exceptional beauty they encompass. Please, do take the ultimate step with us to balance our budget!",Successful,,"Out of €35,000",jpg,Trois petits pas ...
112,112,140,https://www.kisskissbankbank.com/en/users/manuelleclic,08/02/2017,"€9,783",fr,409.0,5.0,31.0,140.0,0.0,21.0,108.0,https://www.kisskissbankbank.com/en/projects/meme-pas-peur-un-livre-une-expo,"Même pas peur ! le livre, l'expo : 70 personnalités ont tiré la langue à la maladie, pour soutenir l'Asso Laurette Fugain contre la leucémie.",Successful,,"Out of €9,000",jpg,"""même pas peur"", un livre, une expo..."
113,113,40,https://www.kisskissbankbank.com/en/users/ti-chans-pou-haiti,08/02/2017,"€3,833",fr,150.0,1.0,4.0,40.0,0.0,5.0,111.0,https://www.kisskissbankbank.com/en/projects/une-rentree-scolaire-pour-les-enfants-de-new-voice-en-haiti--3,"Soutenez les 37 petits bouts de chou du foyer de New Voice dans le sud d'Haiti pour la rentrée scolaire ! Jetez un œil au projet ...
",Successful,,"Out of €3,450",jpg,Aidez à financer la rentrée scolaire des enfants de New Voice en Haïti
114,114,161,https://www.kisskissbankbank.com/en/users/jake-calypso,08/02/2017,"€7,277",en,1200.0,2.0,39.0,161.0,0.0,17.0,181.0,https://www.kisskissbankbank.com/en/projects/jake-calypso-100-miles-12-elvis-ballads,"Je suis Jake Calypso et je vous invite à aider ce nouveau projet ! MERCI 
I am Jake Calypso and I invite you to help this new project ! THANK YOU",Successful,,"Out of €4,000",jpg,JAKE CALYPSO '100 Miles' (12 ELVIS BALLADS)
115,115,67,https://www.kisskissbankbank.com/en/users/weelingua,08/01/2017,"€5,315",fr,1000.0,5.0,16.0,67.0,4.0,15.0,106.0,https://www.kisskissbankbank.com/en/projects/l-odyssee-des-winifutes,"Aidez-nous à éditer l'Odyssée des WiniSmart, des jeux coopératifs pour apprendre et pratiquer l'anglais en s'amusant !",Successful,,"Out of €5,000",jpg,L'Odyssée des WiniSmart
116,116,93,https://www.kisskissbankbank.com/en/users/little-beaux-arts,07/31/2017,"€7,395",fr,1000.0,10.0,13.0,93.0,0.0,9.0,123.0,https://www.kisskissbankbank.com/en/projects/one-two-street-art,"Aidez-nous à réaliser la 1ère exposition d’art entièrement conçue pour les enfants à Lyon ! 
Du 16 septembre au 8 novembre 2017. ",Successful,,"Out of €6,000",jpg,"One, Two… Street art !"
117,117,106,https://www.kisskissbankbank.com/en/users/engue-vic-sailing,01/13/2021,"€10,999",en,1000.0,10.0,18.0,109.0,4.0,6.0,110.0,https://www.kisskissbankbank.com/en/projects/transat-jacques-vabre-2021-pourquoi-pas-nous,"A DREAM, TWO FRIENDS ... AND YOU - Challenge the ocean at our side by helping us reach the starting line!",Successful,,"Out of €10,000",jpg,Transat Jacques Vabre 2021 - Why it wouldn't be us? ?
118,118,83,https://www.kisskissbankbank.com/en/users/adelie-martin-wagner,01/13/2021,"€4,540",fr,50.0,6.0,11.0,87.0,0.0,4.0,114.0,https://www.kisskissbankbank.com/en/projects/pisciculture-normand-truites-produits-locaux-de-qualite-en-circuit-court,"Des  truites  normand ... normandes ... Normandie !
Un circuit court à renforcer !
Des produits transformés de façon artisanale !",Successful,Local,"Out of €4,000",jpeg,"Pisciculture Normand' Truites : produits locaux, de qualité, en circuit court"
119,119,312,https://www.kisskissbankbank.com/en/users/steven-monteau-4313f0b8-843f-4aed-a539-4bbca784d2cb,01/13/2021,"€14,400",hr,1000.0,3.0,41.0,372.0,6.0,18.0,180.0,https://www.kisskissbankbank.com/en/projects/levolcan,Soutenez le projet sur KissKissBankBank !,Successful,"Local,Indie","Out of €8,000",png,Le Volcan needs you !
120,120,42,https://www.kisskissbankbank.com/en/users/valerie-lucas-399ca103-b417-455e-aa2f-a510af01e378,01/12/2021,"€4,225",fr,400.0,10.0,16.0,46.0,1.0,8.0,106.0,https://www.kisskissbankbank.com/en/projects/table-boulangerie-engagee,Participez à la naissance de Cassava à la Réunion! Le mariage d'une boulangerie artisanale au levain et d'une table éco-responsable,Successful,"Organic,Locavore,Local","Out of €4,000",png,"Cassava, table & boulangerie artisanale engagée"
121,121,175,https://www.kisskissbankbank.com/en/users/jean-patrick-capdevielle,01/12/2021,"€20,880",fr,500.0,10.0,71.0,190.0,6.0,4.0,104.0,https://www.kisskissbankbank.com/en/projects/ibiza-horse-valley,"Sauvons ensemble ""Ibiza Horse Valley"", le sanctuaire des chevaux libres",Successful,Animal,"Out of €20,000",png,IBIZA HORSE VALLEY
122,122,211,https://www.kisskissbankbank.com/en/users/vincent-bidal,01/12/2021,"€10,750",hr,500.0,10.0,53.0,222.0,0.0,7.0,108.0,https://www.kisskissbankbank.com/en/projects/ob2,Soutenez le projet sur KissKissBankBank !,Successful,Indie,"Out of €10,000",jpg,ENREGISTREMENT DE L'ALBUM OB2 GREGORY OTT ET VINCENT BIDAL
123,123,95,https://www.kisskissbankbank.com/en/users/emmanuel-olsson,01/12/2021,"€3,595",fr,1000.0,10.0,22.0,98.0,4.0,7.0,120.0,https://www.kisskissbankbank.com/en/projects/playschool-l-album-la-garderie,"Collectif d’artistes, Playschool a besoin de vous pour financer la sortie de l'album ""La garderie"" et produire un beau clip.",Successful,Indie,"Out of €3,000",jpg,Playschool l'album : LA GARDERIE
124,124,312,https://www.kisskissbankbank.com/en/users/yoan-villars,01/12/2021,876 pre-orders,fr,225.0,14.0,41.0,325.0,10.0,12.0,876.0,https://www.kisskissbankbank.com/en/projects/sick16,"164 pages, 2 couvertures et 0 publicité !",Successful,"French,Independent",Out of 100,gif,S!CK soutient l'indépendance avec le double-numéro Gremlins
125,125,62,https://www.kisskissbankbank.com/en/users/teaser-appat,01/11/2021,"€3,642",en,80.0,5.0,11.0,64.0,0.0,5.0,169.0,https://www.kisskissbankbank.com/en/projects/teaserlappat,"SOUTENEZ LE TOURNAGE DU TEASER DU LONG-MÉTRAGE ""L'APPÂT"".",Successful,"Anti,International,Independent","Out of €2,160",jpg,"TEASER Long-métrage ""L'APPÂT"""
126,126,55,https://www.kisskissbankbank.com/en/users/matt--14,07/29/2017,"€7,745",fr,250.0,10.0,8.0,55.0,0.0,7.0,103.0,https://www.kisskissbankbank.com/en/projects/adventurer-mobile-app-for-outdoor-explorers,Adventurer est la première application mobile de mise en relation des passionnés de sports d’aventure.,Successful,,"Out of €7,500",jpg,Adventurer - Mobile app for outdoor explorers
127,127,80,https://www.kisskissbankbank.com/en/users/la-minauterie,07/29/2017,"€5,071",fr,300.0,5.0,28.0,80.0,9.0,11.0,105.0,https://www.kisskissbankbank.com/en/projects/la-minauterie-coconfections-a-la-francaise,"La Minauterie est une marque de création d’objets imprimés éthiques, privilégiant la confection artisanale et française.",Successful,,"Out of €4,800",jpg,La Minauterie - Coconfections à la française
128,128,43,https://www.kisskissbankbank.com/en/users/spvl1,07/29/2017,"€3,008",fr,100.0,5.0,3.0,43.0,0.0,7.0,100.0,https://www.kisskissbankbank.com/en/projects/surf-sur-les-generations--4,"26 jeunes dijonnais en formation sanitaire et sociale, s'engagent pour accompagner 12 personnes âgées dépendantes en séjour à la mer.            ",Successful,,"Out of €3,000",png,Surf sur les générations
129,129,50,https://www.kisskissbankbank.com/en/users/vincent-antony,07/29/2017,"€3,236",fr,200.0,5.0,8.0,50.0,0.0,10.0,101.0,https://www.kisskissbankbank.com/en/projects/vincent-antony-lettres-anonymes-son-1er-album,"Aide à la production finale de l'album:
Je sollicite aujourd'hui votre aide pour finaliser l'enregistrement de mon 1er album studio.",Successful,,"Out of €3,200",jpg,"Vincent Antony: ""Lettres Anonymes"", son 1er Album"
130,130,42,https://www.kisskissbankbank.com/en/users/elie-carp,07/29/2017,"€3,300",fr,500.0,5.0,3.0,42.0,0.0,8.0,100.0,https://www.kisskissbankbank.com/en/projects/coconuts,"COCONUTS, c'est l'alliance onirique entre les paysages, l'humain et la matière. Aidez moi a créer ce beau projet ! ",Successful,,"Out of €3,300",jpg,COCONUTS
131,131,17,https://www.kisskissbankbank.com/en/users/julienherve1980,07/29/2017,"€3,031",fr,500.0,5.0,2.0,17.0,0.0,11.0,100.0,https://www.kisskissbankbank.com/en/projects/soutenez-nos-jeunes-talents,Soutenez les Jeunes Talents 2017 sélectionnés pour le 4ème Festival International de Musique de Chambre de Thèze !,Successful,,"Out of €3,031",jpg,Soutenez nos Jeunes Talents !
132,132,117,https://www.kisskissbankbank.com/en/users/ikonup,07/29/2017,"€10,188",fr,1000.0,10.0,23.0,117.0,7.0,12.0,104.0,https://www.kisskissbankbank.com/en/projects/ikotour-le-documentaire-qui-vous-montre-la-france,"Soutenez IkoTour, la nouvelle expérience photographique et documentaire, brute et authentique sur la France et ses habitants.",Successful,,"Out of €9,720",jpg,"IkoTour, le documentaire qui vous montre la France"
133,133,65,https://www.kisskissbankbank.com/en/users/iday,07/28/2017,"€7,890",en,7500.0,10.0,6.0,65.0,10.0,10.0,105.0,https://www.kisskissbankbank.com/en/projects/artemisia-for-africa,"Can we eliminate Malaria in Africa? Yes! Together
",Successful,,"Out of €7,500",jpg,Artemisia for Africa
134,134,14,https://www.kisskissbankbank.com/en/users/kaousmart,07/28/2017,"€19,294",fr,3900.0,5.0,6.0,14.0,5.0,8.0,101.0,https://www.kisskissbankbank.com/en/projects/kaousmart,"Kaousmart est un nouveau système de châssis pour créer instantanément des cloisons.
Vous le posez instantanément avec un outillage simple.",Successful,,"Out of €19,000",gif,Kaousmart
135,135,155,https://www.kisskissbankbank.com/en/users/abdul-the-gang,07/28/2017,"€6,162",fr,1000.0,5.0,25.0,155.0,0.0,7.0,123.0,https://www.kisskissbankbank.com/en/projects/chibani-premier-album-nov-2017,"Es-tu prêt à danser sur le Gnawa Funk d'Abdul et son Gang ? C'est le moment de nous aider à financer notre premier album ""Chibani"" (L'Ancien).
",Successful,,"Out of €5,000",jpg,'Chibani' - Premier Album - Nov 2017
136,136,62,https://www.kisskissbankbank.com/en/users/kokoben,07/28/2017,"€3,755",fr,3639.0,10.0,13.0,62.0,1.0,14.0,103.0,https://www.kisskissbankbank.com/en/projects/aidez-nous-a-financer-une-pompe-solaire-pour-canop-terre-a-erstein,Nous avons besoin de vous pour  financer une pompe solaire pour  l'arrosage du terrain  et son alimentation en électricité photovoltaïque !,Successful,,"Out of €3,639",jpg,Aidez nous à financer une pompe solaire pour Canop'Terre à Erstein
137,137,63,https://www.kisskissbankbank.com/en/users/la-cocotte-prod,07/28/2017,"€3,700",fr,1000.0,5.0,10.0,63.0,2.0,10.0,132.0,https://www.kisskissbankbank.com/en/projects/la-traversee-des-possibles-voyage-documentaire-cine-rencontres-participez-a-l-aventure,"A bord d'un voilier, 10 citoyen(ne)s valides & handicapé(e)s partent en mer, pour une traversée symbolique à la rencontre de l'autre.",Successful,,"Out of €2,800",jpg,"La traversée des possibles, voyage, documentaire, ciné-rencontres. Participez à l'aventure!"
138,138,85,https://www.kisskissbankbank.com/en/users/adventive,07/27/2017,"€9,575",fr,2000.0,5.0,19.0,85.0,5.0,14.0,100.0,https://www.kisskissbankbank.com/en/projects/adventive-lance-sa-propre-collection,"Give a kiss to Adventive pour créer sa propre collection d’objets design ""Made in France"" et gagner le cœur des Concept stores !",Successful,,"Out of €9,500",gif,Adventive lance sa propre collection !
139,139,43,https://www.kisskissbankbank.com/en/users/maghreb-emergent,07/27/2017,"€3,130",fr,200.0,5.0,3.0,43.0,4.0,5.0,104.0,https://www.kisskissbankbank.com/en/projects/seconde-edition-du-prix-ali-boudoukha-du-meilleur-article-d-investigation-algerien,Faisons du Prix Ali Boudoukha du meilleur article d'investigation le bouclier des journalistes et lanceurs d'alerte algériens. ,Successful,,"Out of €3,000",jpg,Seconde édition du Prix Ali Boudoukha du meilleur article d'investigation algérien
140,140,64,https://www.kisskissbankbank.com/en/users/etienne-coudert,07/27/2017,"€4,753",fr,1000.0,5.0,14.0,64.0,4.0,9.0,118.0,https://www.kisskissbankbank.com/en/projects/village-karenni-mission-shadaw,Aidez nos volontaires à bâtir un pensionnat / orphelinat dans la ville de Shadaw pour les enfants des familles réfugiées de l'ethnie Karenni,Successful,,"Out of €4,000",png,Village Karenni - Un pensionnat en Birmanie
141,141,51,https://www.kisskissbankbank.com/en/users/y-angel,07/27/2017,"€3,720",fr,800.0,10.0,9.0,51.0,0.0,8.0,100.0,https://www.kisskissbankbank.com/en/projects/yael-angel-nouvel-album--2,"Participez à mon nouvel album ""Bop Writer""",Successful,,"Out of €3,700",jpg,Yaël Angel Nouvel Album
142,142,281,https://www.kisskissbankbank.com/en/users/le-local,07/27/2017,"€17,794",en,10000.0,5.0,50.0,281.0,8.0,20.0,197.0,https://www.kisskissbankbank.com/en/projects/le-local--2,"Le Local, culinary incubator from the field to the plate",Successful,,"Out of €9,000",jpg,Le Local
143,143,79,https://www.kisskissbankbank.com/en/users/jei95,07/26/2017,"€6,000",fr,5000.0,5.0,5.0,79.0,0.0,7.0,120.0,https://www.kisskissbankbank.com/en/projects/la-revue-de-l-union,"PLVmagazine évolue et devient ""la revue de l'Union"": 140 pages pour découvrir la vie de l'Union et ceux qui la font!  ",Successful,,"Out of €5,000",jpg,La revue de l'Union
144,144,196,https://www.kisskissbankbank.com/en/users/levers2trop-production,07/26/2017,"€6,925",fr,150.0,5.0,33.0,196.0,3.0,6.0,115.0,https://www.kisskissbankbank.com/en/projects/davodka-financement-d-un-court-metrage-pour-son-album,Objectif atteint ! Merci à tous !! ,Successful,,"Out of €6,000",jpg,Davodka - Financement d'un court-métrage pour son album
145,145,100,https://www.kisskissbankbank.com/en/users/trapeze-images-et-scenes,07/26/2017,"€8,395",fr,1000.0,10.0,28.0,100.0,0.0,8.0,167.0,https://www.kisskissbankbank.com/en/projects/les-charbons-ardents-de-helene-milano,"Après le film documentaire LES ROSES NOIRES (sorti en salle en 2012) voici 
LES CHARBONS ARDENTS 
",Successful,,"Out of €5,000",png,LES CHARBONS ARDENTS de Hélène Milano
146,146,24,https://www.kisskissbankbank.com/en/users/primatemonts,07/25/2017,"€3,005",fr,500.0,10.0,3.0,24.0,0.0,7.0,100.0,https://www.kisskissbankbank.com/en/projects/festival-des-musiques-dels-monts,"De l'Orchestre National de Jazz à Mozart, de la bande dessinée live aux massages sonores nocturnes, un festival qui fête toutes les musiques !",Successful,,"Out of €3,000",jpg,Festival des Musiques Dels Monts
147,147,57,https://www.kisskissbankbank.com/en/users/pure-by-switzerland,07/25/2017,"€4,812",fr,5000.0,10.0,14.0,57.0,1.0,9.0,120.0,https://www.kisskissbankbank.com/en/projects/pure-by-switzerland-le-serum-du-futur--2,"Aidez-nous à développer les cosmétiques les plus purs au monde, en participant au lancement d'Essence des Glaciers 01... ",Successful,,"Out of €4,000",gif,Pure by Switzerland - Le sérum du futur
