,Unnamed: 0,pro_link,title,status,percentage_fund,funded,target,end_date,backers,subcategory,thumbnail_type,number_rewards,min_price,max_price,num_news,num_comments,num_contributions,creater_link,language,short_des
41,41,https://www.kisskissbankbank.com/en/projects/mon-petit-bout-d-ailleurs-les-creations-qui-font-voyager-bebes-et-mamans,Mon Petit Bout d'Ailleurs... Les créations qui font voyager bébés et mamans!,Successful,105,"€4,230","Out of €4,000",05/11/2015,36,,jpg,11,5.0,2000.0,6,21,36,https://www.kisskissbankbank.com/en/users/nadia-j,fr,Contribuez au financement de la prochaine collection et ensemble offrons un petit bout d'ailleurs aux futures mamans et à leur bébé !
42,42,https://www.kisskissbankbank.com/en/projects/un-homme-d-interieur-d-agathe-preljocaj,Un Homme d'intérieur - d'Agathe Preljocaj,Successful,149,"€3,740","Out of €2,500",05/11/2015,24,,jpg,6,10.0,500.0,1,4,24,https://www.kisskissbankbank.com/en/users/les-tribuns,fr,Aidez à créer. Soutenez le prochain film d'Agathe Preljocaj
43,43,https://www.kisskissbankbank.com/en/projects/art-et-handicap--2,ART ET HANDICAP,Successful,101,"€3,350","Out of €3,300",05/11/2015,49,,jpg,7,5.0,100.0,3,8,49,https://www.kisskissbankbank.com/en/users/prendre-un-enfant-par-la-main,fr,"""Apprends-moi à rêver et dépasser mon handicap"" au travers de l'Art
"
44,44,https://www.kisskissbankbank.com/en/projects/v-asie-prends-en-d-la-graine,V'Asie prends en d'la Graine !,Successful,103,"€3,101","Out of €3,000",05/11/2015,77,,jpg,7,1.0,400.0,3,19,77,https://www.kisskissbankbank.com/en/users/elisabeth-remy,fr,Soyez l'une des graines qui fera germer notre projet de voyage militant à vélo !
45,45,https://www.kisskissbankbank.com/en/projects/design-creation-la-compagnie-des-laines,"Design & Création, la compagnie des laines",Successful,106,"€3,880","Out of €3,650",05/10/2015,58,,jpg,8,5.0,500.0,16,13,58,https://www.kisskissbankbank.com/en/users/la-compagnie-des-laines,fr,"Participez à notre projet de création "" autour du fil""!"
46,46,https://www.kisskissbankbank.com/en/projects/je-suis-reste-dans-les-bois--2,Je suis resté dans les bois,Successful,209,"€11,288","Out of €5,400",05/10/2015,121,,png,13,5.0,2000.0,0,40,121,https://www.kisskissbankbank.com/en/users/michael-bier,fr,"""Pardonnez nos enfances
comme nous pardonnons 
à ceux qui nous ont enfantés""   
(D. Darc)"
47,47,https://www.kisskissbankbank.com/en/projects/la-diagonale-du-vide,La diagonale du vide,Successful,111,"€7,830","Out of €7,000",05/10/2015,123,,png,8,5.0,1000.0,0,26,123,https://www.kisskissbankbank.com/en/users/letieou,fr,Financez le portrait d'un pays exotique : la France. Un webdoc pour partir à la rencontre d'une campagne qui se réinvente avec le sourire.
48,48,https://www.kisskissbankbank.com/en/projects/la-boite-a-miracles-exposition-en-l-honneur-du-cinquantenaire-de-la-disparition-de-le-corbusier,"La boite à Miracles :  Exposition en l'honneur du cinquantenaire de la disparition de ""Le Corbusier""",Successful,114,"€4,570","Out of €4,000",05/10/2015,88,,jpg,8,5.0,500.0,8,23,88,https://www.kisskissbankbank.com/en/users/colline512--2,en,"HELP US create unforgettable memories for those who visit the most famous building in Marseilles, Cite Radieuse."
49,49,https://www.kisskissbankbank.com/en/projects/la-compagnie-des-songes-theatre-du-lycee-saint-adrien,La Compagnie des Songes : Théâtre du Lycée Saint Adrien,Successful,120,"€3,001","Out of €2,500",05/10/2015,74,,jpg,8,5.0,500.0,0,17,74,https://www.kisskissbankbank.com/en/users/la-compagnie-des-songes,fr,"Une catastrophe imminente, une quête de survie, un projet à soutenir!"
50,50,https://www.kisskissbankbank.com/en/projects/mon-ptit-bout,Mon Ptit Bout,Successful,100,"€30,525","Out of €30,240",05/10/2015,215,,jpg,12,1.0,1000.0,0,63,215,https://www.kisskissbankbank.com/en/users/flow9,en,A game that helps real children in distress. 
51,51,https://www.kisskissbankbank.com/en/projects/creation-d-une-ecole-alternative-bienveillante-en-picardie,Création d'une école alternative bienveillante en Picardie !,Successful,111,"€8,954","Out of €8,000",05/10/2015,112,,jpeg,9,5.0,500.0,4,107,112,https://www.kisskissbankbank.com/en/users/graine-de-bienveillance,fr,"Participez à la création de l’école alternative du Hêtre Bienveillant dans l'Oise, une école fondée sur la bienveillance !"
52,52,https://www.kisskissbankbank.com/en/projects/kozman-d-ker,Kozman d'ker,Successful,100,"€4,866","Out of €4,860",05/10/2015,36,,jpg,13,1.0,100.0,0,6,36,https://www.kisskissbankbank.com/en/users/sos-detresse,fr,Soutenez nous à être tous ensemble contre la violence conjugale !
53,53,https://www.kisskissbankbank.com/en/projects/speed-dating,SPEED/DATING,Successful,129,"€7,145","Out of €5,500",05/09/2015,110,,jpg,8,10.0,1000.0,17,17,110,https://www.kisskissbankbank.com/en/users/as-m-productions,en,IL A 7 MINUTES POUR LA SÉDUIRE ... SINON ELLE EXPLOSE.
54,54,https://www.kisskissbankbank.com/en/projects/fab-m-nouvel-ep-2-minutes-de-soleil-en-plus,"Fab'M - Nouvel EP ""2 MINUTES DE SOLEIL EN PLUS""",Successful,112,"€3,920","Out of €3,500",05/09/2015,105,,jpg,13,5.0,900.0,6,25,105,https://www.kisskissbankbank.com/en/users/fab-m--2,fr,"Aidez Fab'M à financer son nouvel EP intitulé 2 MINUTES DE SOLEIL EN PLUS



"
55,55,https://www.kisskissbankbank.com/en/projects/activer-l-economie-circulaire,Activer l'économie circulaire,Successful,136,"€4,355","Out of €3,200",05/09/2015,136,,png,10,5.0,4500.0,5,30,136,https://www.kisskissbankbank.com/en/users/wiithaa--3,fr,Pré-commandez le livre qui permet de réconcilier l'économie et la Nature. 
56,56,https://www.kisskissbankbank.com/en/projects/les-dimanches-de-mamie-caline,Les dimanches de Mamie Câline,Successful,119,"€10,115","Out of €8,500",05/09/2015,217,,gif,6,5.0,100.0,3,67,217,https://www.kisskissbankbank.com/en/users/guillaume-gasquet,en,"Be part of a family adventure : a cookbook with 34 authentic recipes of Pasqualina, my Italian grandmother."
57,57,https://www.kisskissbankbank.com/en/projects/villa-el-salvador-poussieres-d-utopie,Villa El Salvador : Poussières d'utopie,Successful,100,"€3,000","Out of €3,000",05/09/2015,43,,jpg,7,5.0,200.0,15,7,43,https://www.kisskissbankbank.com/en/users/ves--2,fr,"En 1970, Villa El Salvador est née au Pérou sur base d’un système communautaire. Qu’en est-il aujourd’hui ? Reportage aux abords de Lima."
58,58,https://www.kisskissbankbank.com/en/projects/tuva,TUVA,Successful,100,"€8,015","Out of €8,000",05/09/2015,51,,jpg,14,5.0,5000.0,0,23,51,https://www.kisskissbankbank.com/en/users/mathieu-arbez-hermoso,fr,Soutenez le projet Tuva : Une tentative pour porter un autre regard sur les histoires postcoloniales
59,59,https://www.kisskissbankbank.com/en/projects/blondifox-collection-automne-hiver-2015-16,"Blondifox, collection Automne Hiver 2015-16",Successful,100,"€8,030","Out of €8,000",05/09/2015,32,,jpg,8,5.0,1000.0,0,4,32,https://www.kisskissbankbank.com/en/users/charlotte-penide--2,fr,"Participez à la création de la seconde collection Automne Hiver 2015-16 de la marque française chic et ludique, Blondifox."
60,60,https://www.kisskissbankbank.com/en/projects/edition-du-livre-disque-la-societe-anonyme-des-messieurs-prudents,Edition du livre-disque La Société Anonyme des Messieurs Prudents,Successful,102,"€4,620","Out of €4,500",05/09/2015,72,,jpg,9,5.0,1000.0,3,8,72,https://www.kisskissbankbank.com/en/users/orchestreavignonprovence,fr,"Soutenez l'enregistrement de la Société Anonyme Des Messieurs Prudents, 2ème volet de notre collection ""Le Sacha Guitry Musical""."
61,61,https://www.kisskissbankbank.com/en/projects/black-lilys-aidez-nous-a-financer-notre-1ere-tournee,Black Lilys : Aidez-nous à financer notre 1ère Tournée,Successful,127,"€4,451","Out of €3,500",05/09/2015,104,,jpg,7,5.0,600.0,3,24,104,https://www.kisskissbankbank.com/en/users/black-lilys,en,Black Lilys prend son envol ...
62,62,https://www.kisskissbankbank.com/en/projects/de-l-avoine-plein-les-veines,DE L' AVOINE PLEIN LES VEINES,Successful,104,"€5,235","Out of €5,000",05/09/2015,106,,jpg,17,5.0,500.0,4,31,106,https://www.kisskissbankbank.com/en/users/laurent-gerard,fr,"Soutenez ce récit passionné sur la vie d'un jockey.
Voyagez dans le monde fascinant des courses hippiques.
Disponible sur Amazon et fnac"
63,63,https://www.kisskissbankbank.com/en/projects/wilma,Wilma,Successful,189,283 pre-orders,Out of 150,01/15/2021,153,Feminism,gif,7,10.0,170.0,1,31,155,https://www.kisskissbankbank.com/en/users/celine-champonnet,en,We BELIEVE IN WOMEN CYCLING
64,64,https://www.kisskissbankbank.com/en/projects/aidez-a-la-creation-de-balinisez-vous,Balinisez-vous! Collecte pour la Création 2021,Successful,111,"€3,900","Out of €3,500",01/16/2021,89,Indie,jpg,14,10.0,1000.0,2,19,91,https://www.kisskissbankbank.com/en/users/joannabelloni,fr,Un spectacle de masques balinais...Topèng!  Aidez à la création d'un voyage théâtral qui frappe à votre porte...
65,65,https://www.kisskissbankbank.com/en/projects/camille-rock-le-chant-des-crevettes-premier-album,"Camille Rock, Le Chant des Crevettes, premier album",Successful,120,"€3,596","Out of €3,000",01/15/2021,86,"Feminism,Indie",JPG,8,5.0,1000.0,1,22,88,https://www.kisskissbankbank.com/en/users/caracorocky,fr,"Participez à la réalisation du 1er album de Camille ROCK, Le Chant des Crevettes."
66,66,https://www.kisskissbankbank.com/en/projects/belmondo-quintet-brotherhood,Belmondo Quintet : Brotherhood,Successful,125,"€8,110","Out of €6,500",01/15/2021,206,"Indie,French manufacturing",png,22,10.0,6500.0,0,55,219,https://www.kisskissbankbank.com/en/users/jazz-people,fr,Soutenez le nouvel album des frères Belmondo sur KissKissBankBank !
67,67,https://www.kisskissbankbank.com/en/projects/restaurant-inclusif-a-l-essentiel,Restaurant inclusif - A l'Essentiel,Successful,101,"€9,630","Out of €9,500",01/15/2021,81,"Locavore,Health and Handicap,Local Development",jpg,4,10.0,100.0,1,12,81,https://www.kisskissbankbank.com/en/users/louis-merlier-b67ae42a-189e-4584-94fb-93acbfeb4ab3,fr,"Soutenez la création d'un restaurant solidaire, pour l'inclusion des travailleurs en situation de handicap !"
68,68,https://www.kisskissbankbank.com/en/projects/in-vivo,IN VIVO : TOUS LES VISAGES D'ERASME,Successful,107,214 pre-orders,Out of 200,01/15/2021,192,"Health and Handicap,Indie",jpg,7,10.0,300.0,12,36,202,https://www.kisskissbankbank.com/en/users/majdeline-mokhbir,fr,Vos applaudissements dans un livre
69,69,https://www.kisskissbankbank.com/en/projects/chenin-n-20-le-1er-bar-a-vin-naturel-sur-mesure-de-france,CHENIN N°20 : Le 1er bar à vin naturel sur mesure de France,Successful,101,"€11,800","Out of €11,700",01/15/2021,41,"Organic,Local Development,Change your life",jpg,7,10.0,1000.0,0,12,44,https://www.kisskissbankbank.com/en/users/meline-borde,fr,Aidez nous à ouvrir le premier bar à vin 100% sur mesure avec des produits et des vins naturels du monde entier !! 
70,70,https://www.kisskissbankbank.com/en/projects/materiel-vole,Stolen equipment,Successful,101,"€5,068","Out of €5,000",01/15/2021,78,,jpg,16,5.0,999.0,1,25,83,https://www.kisskissbankbank.com/en/users/julien-blanc,en,« Life is like a box of chocolates. You never know what you're gonna get. » Forrest Gump
71,71,https://www.kisskissbankbank.com/en/projects/the-fuse-3eme-album-de-tony-paeleman,"The Fuse, 3ème album du pianiste Tony Paeleman",Successful,110,"€7,130","Out of €6,500",01/14/2021,156,Indie,jpg,16,10.0,1300.0,0,47,159,https://www.kisskissbankbank.com/en/users/toonysgroove,fr,Soutenez le nouvel album de Tony Paeleman sur KissKissBankBank !
72,72,https://www.kisskissbankbank.com/en/projects/le-cd-des-girafe-song,Le CD des Girafe Song,Successful,108,"€3,280","Out of €3,015",05/07/2015,101,,jpg,13,5.0,1000.0,14,29,101,https://www.kisskissbankbank.com/en/users/compagnie-3eme-acte,fr,Soutenez le financement du CD des Girafe Song et offrez du bonheur à vos oreilles !!!
73,73,https://www.kisskissbankbank.com/en/projects/1113-km-de-lourdes-fr-a-musson-bel-en-aide-aux-personnes-polyhandicapees,1113 km de Lourdes(Fr) à Musson(Bel) en aide aux personnes polyhandicapées.,Successful,100,"€3,405","Out of €3,385",05/07/2015,30,,jpg,7,5.0,1000.0,4,7,30,https://www.kisskissbankbank.com/en/users/adamseba,fr,"1113km pour aider les personnes atteintes de polyhandicapes sensoriels, moteurs et mentaux. Aidons-les dans la vie de tous les jours. "
74,74,https://www.kisskissbankbank.com/en/projects/soutenez-wibuzz-it-et-rassemblez-vous-pour-soutenir-des-causes-et-projets-creatifs,Soutenez Wibuzz.it et rassemblez vous pour soutenir des causes et projets créatifs,Successful,104,"€4,175","Out of €4,000",05/06/2015,44,,png,7,5.0,1000.0,0,20,44,https://www.kisskissbankbank.com/en/users/morganb--4,fr,"Avec Wibuzzit, découvrez la levée de communication participative et aidez les projets qui vous tiennent à cœur à se faire connaitre. "
75,75,https://www.kisskissbankbank.com/en/projects/nouvel-album-_-benjamin-piat,NOUVEL ALBUM _ BENJAMIN PIAT,Successful,102,"€3,069","Out of €3,000",05/06/2015,89,,jpg,7,12.0,800.0,12,10,89,https://www.kisskissbankbank.com/en/users/benjamin-piat,ro,"Benjamin Piat enregistre son 2e album ...
Aidez à produire celui-ci !!!
Recevez-le avant tout le monde !!!"
76,76,https://www.kisskissbankbank.com/en/projects/j-irai-twister-sur-vos-tombes-vaudeville-yeye,J'irai twister sur vos tombes // Vaudeville Yéyé,Successful,104,"€3,290","Out of €3,150",05/06/2015,74,,jpg,11,5.0,1500.0,0,13,74,https://www.kisskissbankbank.com/en/users/la-compagnie-des-skieurs-de-fond,fr,"Entrez dans l'Histoire.
Devenez producteur du nouveau phénomène théâtral, une création originale, joyeuse, grinçante, et bourrée de tubes."
77,77,https://www.kisskissbankbank.com/en/projects/pole-up,Pole'Up,Successful,101,"€3,796","Out of €3,738",05/06/2015,100,,jpg,16,5.0,1000.0,14,20,100,https://www.kisskissbankbank.com/en/users/pole-up,fr,"- Pole'Up -

Aidez-nous à créer notre atelier mobile de Pole Sport "
78,78,https://www.kisskissbankbank.com/en/projects/projet-mozart,Projet MOZART,Successful,118,"€3,560","Out of €3,000",05/05/2015,79,,jpg,7,10.0,200.0,0,7,79,https://www.kisskissbankbank.com/en/users/molto-vivace--2,fr,L'association MOLTO VIVACE propose un projet musical: Concerto et Requiem de Mozart
79,79,https://www.kisskissbankbank.com/en/projects/deuxieme-album-de-naked-in-a-sphere,Deuxième album de NAKED (in a sphere),Successful,102,"€4,090","Out of €4,000",05/05/2015,93,,jpg,8,5.0,150.0,15,26,93,https://www.kisskissbankbank.com/en/users/naked-in-a-sphere,fr,Aidez-nous à financer la création de notre 2ème album.
80,80,https://www.kisskissbankbank.com/en/projects/nos-vies-d-ours,Nos vies d'ours,Successful,100,"€3,000","Out of €3,000",05/05/2015,82,,jpg,7,10.0,600.0,0,17,82,https://www.kisskissbankbank.com/en/users/ymd,fr,"Après « La cerise » soutenu par France Inter, YVAN MARC sort de son antre pour enregistrer « Nos vies d'ours ». Aidez le dans cette création"
81,81,https://www.kisskissbankbank.com/en/projects/mine-wakeboard-bag,Mine Wakeboard Bag,Successful,101,"€4,861","Out of €4,800",05/05/2015,43,,jpg,10,10.0,300.0,0,10,43,https://www.kisskissbankbank.com/en/users/machiniks,fr,Aidez-nous à financer les premières housses de wakeboard aussi fonctionelles qu'atypiques
82,82,https://www.kisskissbankbank.com/en/projects/breizh-amerika-collective-us-tour,Breizh Amerika Collective US tour,Successful,125,"€4,385","Out of €3,500",05/05/2015,61,,png,10,5.0,2000.0,6,15,61,https://www.kisskissbankbank.com/en/users/breizh-amerika-collective,fr,BREIZH AMERIKA COLLECTIVE : spectacle mariant musiques bretonne et caraïbe en résidence-création à NY et en tournée aux USA.
83,83,https://www.kisskissbankbank.com/en/projects/power-adventurists-traverser-l-inde-en-tuk-tuk-pour-amener-l-electricite-aux-populations,Power Adventurists - Traverser l'Inde en tuk-tuk pour amener l'électricité aux populations,Successful,100,"€5,045","Out of €5,000",05/05/2015,28,,jpg,9,1.0,100.0,0,9,28,https://www.kisskissbankbank.com/en/users/pwradventurists,fr,"Traverser l'Inde en tuk-tuk, aider les populations du monde entier à accéder à l'électricité grâce à l'énergie solaire. Soutenez-nous !"
84,84,https://www.kisskissbankbank.com/en/projects/lieutenant-nouvel-album,Lieutenant // Nouvel album,Successful,118,"€4,742","Out of €4,000",05/05/2015,118,,jpg,9,5.0,1000.0,1,19,118,https://www.kisskissbankbank.com/en/users/lieutenant--2,fr,"Après plus d'un an de composition et de recherche musicale, Lieutenant vous parle de sa nouvelle aventure, ambitieuse et innovante!"
85,85,https://www.kisskissbankbank.com/en/projects/nous-vous-iles-espace-culturel-outremer,Nous Vous Iles - Espace Culturel Outremer,Successful,101,"€11,183","Out of €11,000",05/05/2015,100,,jpg,11,5.0,5000.0,20,44,100,https://www.kisskissbankbank.com/en/users/nous-vous-iles,fr,"Aidez-nous à vous faire découvrir l'Outremer à deux pas de chez vous. L'espace culturel ""Nous Vous Iles"" est le nouveau lieu incontournable."
86,86,https://www.kisskissbankbank.com/en/projects/hand-stitched-brode-main-t-shirts-sweatshirts,Hand-stitched / Brodé-main - T-shirts & Sweatshirts,Successful,123,"€3,700","Out of €3,000",05/05/2015,56,,jpg,8,5.0,300.0,2,9,56,https://www.kisskissbankbank.com/en/users/hellojonesie,en,"Help me launch my t-shirt and sweatshirt brand, 100% hand-embroidered and customizable, made by a little American in Paris!"
